name,smiles,predicted_activity,MolWt,MolLogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,RingCount
Benperidol,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,active,381.4510000000002,4.181000000000004,6,5,1,58.36,4
Intoplicine,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,active,348.4500000000001,4.246920000000004,5,4,3,64.18,4
Oxatomide,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,active,426.5640000000001,4.126900000000004,7,4,1,44.27,5
Dihydrexidine,Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CC2,active,267.32800000000003,2.6477000000000004,0,3,3,52.49,4
Trofosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,active,323.5880000000001,2.8352000000000013,7,2,0,32.78,1
Opipramol,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,active,363.50500000000017,3.308500000000002,6,4,1,29.950000000000003,4
Isoxaflutole,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,active,359.3250000000001,3.205300000000002,4,5,0,77.24,3
DPCPX,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCC)c1=O,active,304.39400000000006,2.3639,5,5,1,72.68,3
PF-03382792,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21,active,433.5240000000002,2.4130000000000003,4,5,2,82.11000000000001,4
Prothipendyl,CN(C)CCCN1c2ccccc2Sc2cccnc21,active,285.41600000000005,3.636000000000003,4,4,0,19.37,3
CCX-354,COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl,active,451.91800000000023,2.8322000000000003,5,7,1,92.17,5
Falnidamol,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,active,387.85000000000014,3.4620000000000015,4,7,2,78.86,4
Nepicastat,NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1,active,295.358,3.012590000000002,2,3,2,46.74,3
PF-00217830,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,active,430.5520000000001,4.100700000000003,7,5,1,57.7,5
MK-0873,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,active,422.4440000000002,2.3111000000000006,3,5,1,90.93,5
AG-24322,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C,active,418.45100000000014,4.864320000000003,5,4,3,82.28,5
Ramatroban,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,active,416.4740000000002,3.0909000000000013,6,4,2,88.4,4
PF-03814735,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,active,474.4870000000002,4.057700000000002,6,6,3,99.25000000000001,5
GDC-0349,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,active,452.5590000000003,2.2670000000000003,5,7,2,91.85000000000001,5
Roluperidone,O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,active,366.4360000000001,3.376400000000002,5,3,0,40.620000000000005,4
TAK-593,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,active,445.48300000000023,3.4727400000000017,6,8,2,115.43999999999998,5
Pruvanserin,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,active,376.43500000000006,3.1791800000000014,4,3,1,63.13,4
AZD-8418,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,active,373.84000000000015,3.451100000000002,4,4,0,66.65,4
Clobetasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,active,408.89700000000016,3.3504000000000023,2,4,1,71.44,4
Zofenopril,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,active,429.56300000000016,4.042500000000002,7,5,1,74.68,3
Neltenexine,O=C(Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1)c1cccs1,active,488.2450000000003,4.918500000000003,5,4,3,61.36,3
Quinupramine,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,active,304.4370000000001,4.017500000000003,1,2,0,6.48,6
Phthalylsulfathiazole,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,active,403.4410000000001,2.894400000000001,6,6,3,125.46,3
Idanpramine,COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CCN3CCCCC3)C2=O)cc1,active,423.5130000000004,2.985100000000002,7,5,1,71.11000000000001,4
Carbocromen,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,active,361.4380000000001,2.927620000000002,9,6,0,68.98,2
Pimethixene,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,active,293.4350000000001,4.678700000000004,0,2,0,3.24,4
Ibopamine,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,active,307.39,2.571300000000001,7,5,1,64.63,1
Demecolcine,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,active,371.4330000000001,2.954900000000001,5,6,1,66.02000000000001,3
Picotamide,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,active,376.4160000000001,2.3452,7,5,2,93.21,3
Talastine,CN(C)CCn1nc(Cc2ccccc2)c2ccccc2c1=O,active,307.3970000000001,2.5489000000000006,5,4,0,38.13,3
Piperidolate,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,active,323.4360000000001,3.8460000000000027,5,3,0,29.54,3
Cloricromen,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,active,395.88300000000015,3.5810200000000023,9,6,0,68.98,2
Benzilone,CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,active,354.4700000000001,3.0946000000000016,6,3,1,46.53,3
Acriflavine,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],active,468.9920000000002,1.5383,0,5,4,120.85,6
Emetine,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,active,480.64900000000034,4.943400000000005,7,6,1,52.19000000000001,5
Mefruside,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,active,382.89100000000013,1.177,5,5,1,106.76999999999998,2
Troxipide,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,active,294.351,1.1941999999999997,5,5,2,68.82000000000001,2
Mazaticol,CN1[C@@H]2CCC(C)(C)[C@@H]1C[C@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2,active,405.5850000000001,4.2401000000000035,4,6,1,49.769999999999996,4
Nicomorphine,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,active,495.5350000000002,3.3664000000000023,4,8,0,90.85000000000001,7
Thebacon,COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,active,341.40700000000015,2.4211,2,5,0,48.00000000000001,5
Ciclobendazole,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1,active,259.26499999999993,2.3339,3,4,2,84.07999999999998,3
Etybenzatropine,CCN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,active,321.46400000000006,4.8079000000000045,5,2,0,12.47,4
Nalfurafine,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,active,476.5730000000003,3.0897000000000014,5,6,2,86.38000000000001,7
Poldine,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,active,340.44300000000004,2.7045000000000003,5,3,1,46.53,3
Clebopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,active,373.8840000000002,3.3252000000000024,5,4,2,67.58999999999999,3
Metergoline,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,active,403.5260000000002,4.064700000000003,4,4,1,46.50000000000001,5
Nicofetamide,O=C(NC(Cc1ccccc1)c1ccccc1)c1cccnc1,active,302.377,3.7954000000000025,5,2,1,41.99,3
Cyclopenthiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,active,379.8910000000002,1.5976000000000001,3,5,3,118.35999999999999,3
Broxyquinoline,Oc1c(Br)cc(Br)c2cccnc12,active,302.95300000000003,3.4654000000000007,0,2,1,33.120000000000005,2
Bevonium,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,active,354.47,3.0946000000000016,5,3,1,46.53,3
Trifluperidol,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,active,409.4230000000002,4.791000000000004,6,3,1,40.540000000000006,3
Moperone,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,active,355.4530000000001,4.080620000000003,6,3,1,40.54,3
Succinylsulfathiazole,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,active,355.39700000000005,1.7471999999999996,7,6,3,125.46,2
Metopimazine,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,active,445.6100000000002,3.2802000000000016,6,6,1,83.71000000000001,4
Bornaprine,CCN(CC)CCCOC(=O)C1(c2ccccc2)C[C@@H]2CC[C@H]1C2,active,329.4840000000002,4.019500000000003,8,3,0,29.54,3
Fabomotizole,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,active,307.419,2.3859000000000004,6,5,1,50.379999999999995,3
Mosapramine,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,active,479.06800000000027,4.743200000000004,4,4,1,38.82000000000001,6
Dihexyverine,O=C(OCCN1CCCCC1)C1(C2CCCCC2)CCCCC1,active,321.5050000000001,4.546300000000004,5,3,0,29.54,3
Niaprazine,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,active,356.4450000000001,2.5513000000000003,6,4,1,48.47,3
Tretoquinol,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,active,345.39500000000015,2.5531000000000006,5,6,3,80.18,3
Penthienate,CC[N+](C)(CC)CCOC(=O)C(O)(c1cccs1)C1CCCC1,active,340.5090000000002,3.1555000000000017,8,4,1,46.53,2
Hydroquinine,CC[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,active,326.4400000000001,3.3972000000000024,4,4,1,45.59,5
Cetiedil,O=C(OCCN1CCCCCC1)C(c1ccsc1)C1CCCCC1,active,349.5400000000002,4.831200000000004,6,4,0,29.54,3
Dexrabeprazole,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C,active,359.451,2.989420000000001,8,5,1,77.1,3
Imipramine oxide,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,active,296.41400000000004,3.8876000000000026,4,2,0,26.299999999999997,3
Dimemorfan,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,active,255.40499999999994,3.683220000000002,0,1,0,3.24,4
Methylatropine,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,active,304.41,2.0755,4,3,1,46.53,3
Pipenzolate,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,active,354.4700000000001,3.0946000000000016,5,3,1,46.53,3
Enasidenib,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,active,473.3810000000001,4.292600000000002,6,8,3,108.74,3
Harmaline,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,active,214.26799999999997,2.5416000000000007,1,2,1,37.379999999999995,3
Brofaromine,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,active,310.1910000000001,3.6709000000000023,2,3,1,34.4,3
Netarsudil,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,active,453.54200000000014,4.8896400000000035,7,5,2,94.31,4
AC-262536,N#Cc1ccc(N2[C@@H]3CC[C@H]2C[C@@H](O)C3)c2ccccc12,active,278.355,3.2035800000000014,1,3,1,47.260000000000005,4
S-40503,CN(C)[C@H]1C[C@@H](C(C)(C)CO)Nc2ccc([N+](=O)[O-])cc21,active,293.367,2.4002,4,5,2,78.64,2
RAD-140,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl,active,393.8340000000002,3.975780000000002,5,7,2,118.76000000000002,3
Quaternium-24,CCCCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-],active,334.03200000000004,3.5680000000000023,16,0,0,0.0,0
Selisistat,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,active,248.71300000000002,2.7265000000000006,1,1,2,58.88,3
SB-269970,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,active,352.5000000000001,2.667300000000001,5,4,1,60.85000000000001,3
Dipropyl-4-hydroxytryptamine,CCCN(CCC)CCc1c[nH]c2cccc(O)c12,active,260.38100000000003,3.5380000000000025,7,2,2,39.260000000000005,2
SR-9009,CCOC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1,active,437.9490000000002,4.790300000000005,8,6,0,75.92,3
Clinafloxacin,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,active,365.79200000000014,2.3644999999999996,3,5,2,88.56,4
Furafylline,N#Cc1ccc(-c2cc(C3CC4CCC3N4)cnc2F)cc1,active,293.34499999999997,3.367280000000001,2,3,1,48.71,4
Englitazone,O=C1NC(=O)C(Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1,active,353.443,3.517000000000002,4,4,1,55.400000000000006,4
(S)-Warfarin,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,active,308.3330000000001,3.609600000000003,4,4,1,67.50999999999999,3
NS-398,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,active,314.3630000000002,2.6778000000000004,5,5,1,98.54,2
Desmethylsertraline,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,active,292.209,4.918900000000003,1,1,1,26.02,3
Icaridin,CCC(C)OC(=O)N1CCCCC1CCO,active,229.31999999999994,2.1584000000000008,4,3,1,49.769999999999996,1
Benazeprilat,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,active,396.4430000000002,2.0946000000000007,8,4,3,106.94000000000001,3
Macelignan,COc1cc(C[C@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O,active,328.408,4.186900000000004,6,4,1,47.92,3
(-)-menthol 1-propylene glycol carbonate,CC(O)COC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,active,258.35799999999995,2.981200000000001,4,4,1,55.760000000000005,1
Dipentamethylenethiuram disulfide,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,active,320.5740000000002,3.9094000000000033,0,4,0,6.48,2
Thiohexam,c1ccc2sc(SNC3CCCCC3)nc2c1,active,264.4189999999999,4.2257000000000025,3,4,1,24.92,3
Fosinoprilat,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,active,435.5010000000002,4.161700000000003,9,3,2,94.91000000000001,3
Ramiprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,active,388.4640000000002,1.9046999999999994,8,4,3,106.94000000000001,3
Trandolaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,active,402.49100000000027,2.2947999999999995,8,4,3,106.94000000000001,3
Moexiprilat,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,active,470.5220000000003,2.1058000000000003,10,6,3,125.40000000000002,3
Quinaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,active,410.4700000000002,2.0885999999999996,8,4,3,106.94000000000001,3
Hydrocortisone aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,active,460.5670000000003,3.3133000000000017,5,7,1,106.97000000000001,4
Hydrocortisone butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,active,432.5570000000002,3.132600000000002,5,6,2,100.90000000000002,4
Hydrocortisone cypionate,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,active,486.6490000000005,4.302900000000004,6,6,2,100.9,5
Hydrocortisone probutate,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,active,488.6210000000003,4.093500000000003,7,7,1,106.97000000000001,4
Hydrocortisone succinate,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,active,462.5390000000004,2.1973,6,7,3,138.2,4
Meprednisone acetate,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,active,414.4980000000002,2.5826000000000002,3,6,1,97.74000000000001,4
Prednisolone tebutate,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,active,458.5950000000002,3.5447000000000024,4,6,2,100.90000000000002,4
Prednisolone hemisuccinate,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,active,460.5230000000004,1.9732999999999998,6,7,3,138.2,4
Methylprednisolone aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,active,472.5780000000002,3.335300000000002,5,7,1,106.97000000000001,4
Methylprednisolone hemisuccinate,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,active,474.5500000000003,2.2193000000000005,6,7,3,138.20000000000002,4
Prednisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,active,400.4710000000002,2.3366,3,6,1,97.74000000000001,4
Flunisolide acetate,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,active,476.5410000000002,2.8455000000000013,3,7,1,99.13000000000001,5
Dextrorphan,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,active,257.377,3.080400000000002,0,2,1,23.47,4
Tenivastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,active,436.5890000000002,4.105700000000003,10,5,3,104.06000000000002,2
beta-Isosparteine,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@@H]2C1,active,234.38699999999992,2.3451000000000004,0,2,0,6.48,4
Rivoceranib,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,active,397.4820000000002,4.6763800000000035,6,5,2,90.7,4
PF-06459988,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,active,431.8840000000001,2.126599999999999,7,8,2,110.19000000000001,4
Lanraplenib,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1,active,443.5150000000003,2.0328999999999997,5,10,2,109.72999999999999,6
GDC-0425,CCN1CCC(Oc2c(C#N)ncc3[nH]c4ncccc4c23)CC1,active,321.3840000000001,2.845880000000001,3,5,1,77.83,4
AZD-3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,active,459.90900000000033,4.309200000000003,4,7,1,79.82,4
PF-06821497,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,active,467.3490000000003,3.5311200000000023,6,5,1,80.86000000000001,4
Macozinone,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,active,456.49000000000007,4.285800000000004,4,7,0,79.58,4
SUVN-G3031,O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,active,373.4970000000002,2.352999999999999,6,5,1,54.04,4
TC-6987,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(F)cc(F)c1,active,357.40400000000005,2.7951000000000006,4,3,1,45.230000000000004,5
AZD-4017,CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,active,419.59100000000024,4.337300000000003,8,5,2,82.53,3
TAS-116,CCc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,active,454.5380000000001,3.791400000000003,6,8,1,109.44000000000001,5
IQP-0528,Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2CC2CC2)c1,active,340.4230000000001,2.917840000000001,5,4,1,71.93,3
Vibegron,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,active,444.53500000000014,2.766000000000001,6,6,3,96.25,5
Pimasertib,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,active,431.20500000000004,1.6518999999999995,6,5,4,94.48,2
Flortaucipir F-18,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,active,262.277938,3.917200000000002,1,2,1,41.57,4
Selonsertib,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,active,445.50200000000024,4.683920000000002,6,7,1,90.52,5
Ceralasertib,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1,active,412.51900000000006,2.9106700000000005,4,7,2,107.85000000000001,5
Seltorexant,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4c(F)cccc4-n4nccn4)C[C@H]3C2)n1,active,407.45300000000015,2.0216399999999997,3,7,0,80.04,5
Alobresib,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,active,437.50300000000016,4.786340000000003,5,6,2,100.72,6
Pimodivir,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,active,399.4010000000001,3.599400000000002,4,5,3,103.78999999999999,6
Padsevonil,COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1,active,432.80200000000013,3.526200000000002,6,6,0,59.730000000000004,3
PF-06700841,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,active,389.41,1.7884999999999995,4,7,1,79.18,5
Farampator,O=C(c1ccc2nonc2c1)N1CCCCC1,active,231.25499999999994,1.8489,1,4,0,59.230000000000004,3
AZD-8186,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,active,457.4770000000003,3.782700000000003,5,6,1,75.02000000000001,4
Flortaucipir,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,active,263.27500000000003,3.917200000000002,1,2,1,41.57,4
Litoxetine,c1ccc2cc(COC3CCNCC3)ccc2c1,active,241.33399999999995,3.1084000000000014,3,2,1,21.259999999999998,3
ABT-639,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,active,455.9140000000003,3.3392000000000017,4,4,1,69.72,4
Fulacimstat,Cn1c(=O)oc2cc(-n3cc(C(=O)O)c(=O)n([C@@H]4CCc5c4cccc5C(F)(F)F)c3=O)ccc21,active,487.3900000000002,2.6967000000000017,3,8,1,116.44,5
Pemigatinib,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,active,487.5070000000004,3.6570000000000027,6,6,1,83.16,5
Surufatinib,Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1,active,480.5940000000002,3.783220000000002,10,7,3,112.23999999999998,4
Ingenol disoxate,CCc1noc(CC)c1C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,active,499.60400000000027,2.792700000000001,5,8,3,130.09,5
AT-001,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,active,421.3600000000001,2.4904,4,8,1,110.85999999999999,4
PF-06650833,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,active,361.37300000000016,1.5837999999999994,6,5,2,103.54,3
TMC-649128,CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@@H](C)[C@@H]1OC(=O)C(C)C,active,422.4420000000002,1.7639999999999998,7,10,1,171.49999999999997,2
